,'MK887363.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A1_EveS','MK887368.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A12_EveS','MK887448.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L9_EveS','MK887446.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L7_EveS','MK887516.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb19_EveS','MK887367.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A10_EveS','MK887515.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb18_EveS','MK887512.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb14_EveS','MK887513.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb15_EveS','MK887364.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A2_EveS','MK887366.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A7_EveS','MK887511.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb9_EveS','MK887365.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A5_EveS','MK887443.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L2_EveS','MK887445.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L6_EveS','MK887447.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L8_EveS','MK887444.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L3_EveS','MK887514.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb16_EveS','MK887374.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B1_EveW','MK887375.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B2_EveW','MK887378.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B5_EveW','MK887379.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B6_EveW','MK887381.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B8_EveW','MK887380.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B7_EveW','MK887416.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU7_EveW','MK887417.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU8_EveW','MK887420.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU11_EveW','MK887421.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU12_EveW','MK887418.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU9_EveW','MK887419.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU10_EveW','MK887455.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y4_EveW','MK887460.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y14_EveW','MK887457.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y11_EveW','MK887458.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y12_EveW','MK887459.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y13_EveW','MK887456.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y9_EveW','MK887427.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D1_EveE','MK887429.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D3_EveE','MK887428.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D2_EveE','MK887559.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB1_EveE','MK887563.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB5_EveE','MK887549.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN5_EveE','MK887562.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB4_EveE','MK887560.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB2_EveE','MK887430.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D4_EveE','MK887431.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D5_EveE','MK887545.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN1_EveE','MK887547.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN3_EveE','MK887561.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB3_EveE','MK887432.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D6_EveE','MK887550.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN6_EveE','MK887564.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB6_EveE','MK887546.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN2_EveE','MK887548.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN4_EveE'
'MK887460.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y14_EveW',5.3434553592306056778,5.3434553592306056778,5.3434553592306056828,5.3434553592306056818,5.3434553592306056618,5.3434553592306056618,5.3434553592306056618,5.343455359230605663,5.343455359230605663,5.343455359230605681,5.343455359230605675,5.343455359230605675,5.343455359230605704,5.343455359230605700,5.343455359230605700,5.343455359230605704,5.343455359230605699,5.343455359230605719,0.852445170345425123,0.852445170345425113,0.852445170345425113,0.852445170345425102,0.852445170345425102,0.852445170345425119,0.852445170345425102,0.852445170345425102,0.852445170345425112,0.852445170345425102,0.852445170345425103,0.852445170345425103,0.46409842354637488,0,0.52105307240680265,0.52105307240680265,0.589930808503716024,0.696142907491894899,5.629397538919944079,5.629397538919944079,5.629397538919944082,5.629397538919944086,5.629397538919944086,5.629397538919944078,5.629397538919944078,5.629397538919944078,5.629397538919944078,5.629397538919944078,5.629397538919944098,5.629397538919944088,5.629397538919944088,5.629397538919944079,5.629397538919944079,5.629397538919944089,5.629397538919944079,5.629397538919944079,
'MK887457.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y11_EveW',5.3434553592306056678,5.3434553592306056678,5.3434553592306056728,5.3434553592306056718,5.3434553592306056518,5.3434553592306056518,5.3434553592306056518,5.343455359230605653,5.343455359230605653,5.343455359230605671,5.343455359230605665,5.343455359230605665,5.343455359230605694,5.343455359230605690,5.343455359230605690,5.343455359230605694,5.343455359230605689,5.343455359230605709,0.852445170345425113,0.852445170345425103,0.852445170345425103,0.852445170345425092,0.852445170345425092,0.852445170345425109,0.852445170345425092,0.852445170345425092,0.852445170345425102,0.852445170345425092,0.852445170345425093,0.852445170345425093,0.52105307240680265,0.52105307240680265,0,0.27022701743023064,0.589930808503716014,0.696142907491894889,5.629397538919944069,5.629397538919944069,5.629397538919944072,5.629397538919944076,5.629397538919944076,5.629397538919944068,5.629397538919944068,5.629397538919944068,5.629397538919944068,5.629397538919944068,5.629397538919944088,5.629397538919944078,5.629397538919944078,5.629397538919944069,5.629397538919944069,5.629397538919944079,5.629397538919944069,5.629397538919944069,
'MK887458.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y12_EveW',5.3434553592306056678,5.3434553592306056678,5.3434553592306056728,5.3434553592306056718,5.3434553592306056518,5.3434553592306056518,5.3434553592306056518,5.343455359230605653,5.343455359230605653,5.343455359230605671,5.343455359230605665,5.343455359230605665,5.343455359230605694,5.343455359230605690,5.343455359230605690,5.343455359230605694,5.343455359230605689,5.343455359230605709,0.852445170345425113,0.852445170345425103,0.852445170345425103,0.852445170345425092,0.852445170345425092,0.852445170345425109,0.852445170345425092,0.852445170345425092,0.852445170345425102,0.852445170345425092,0.852445170345425093,0.852445170345425093,0.52105307240680265,0.52105307240680265,0.27022701743023064,0,0.589930808503716014,0.696142907491894889,5.629397538919944069,5.629397538919944069,5.629397538919944072,5.629397538919944076,5.629397538919944076,5.629397538919944068,5.629397538919944068,5.629397538919944068,5.629397538919944068,5.629397538919944068,5.629397538919944088,5.629397538919944078,5.629397538919944078,5.629397538919944069,5.629397538919944069,5.629397538919944079,5.629397538919944069,5.629397538919944069,
'MK887459.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y13_EveW',5.3434553592306056538,5.3434553592306056538,5.3434553592306056588,5.3434553592306056578,5.3434553592306056378,5.3434553592306056378,5.3434553592306056378,5.343455359230605639,5.343455359230605639,5.343455359230605657,5.343455359230605651,5.343455359230605651,5.343455359230605680,5.343455359230605676,5.343455359230605676,5.343455359230605680,5.343455359230605675,5.343455359230605695,0.852445170345425099,0.852445170345425089,0.852445170345425089,0.852445170345425078,0.852445170345425078,0.852445170345425095,0.852445170345425078,0.852445170345425078,0.852445170345425088,0.852445170345425078,0.852445170345425079,0.852445170345425079,0.589930808503716024,0.589930808503716024,0.589930808503716014,0.589930808503716014,0,0.696142907491894875,5.629397538919944055,5.629397538919944055,5.629397538919944058,5.629397538919944062,5.629397538919944062,5.629397538919944054,5.629397538919944054,5.629397538919944054,5.629397538919944054,5.629397538919944054,5.629397538919944074,5.629397538919944064,5.629397538919944064,5.629397538919944055,5.629397538919944055,5.629397538919944065,5.629397538919944055,5.629397538919944055,
'MK887456.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y9_EveW',5.3434553592306056788,5.3434553592306056788,5.3434553592306056838,5.3434553592306056828,5.3434553592306056628,5.3434553592306056628,5.3434553592306056628,5.343455359230605664,5.343455359230605664,5.343455359230605682,5.343455359230605676,5.343455359230605676,5.343455359230605705,5.343455359230605701,5.343455359230605701,5.343455359230605705,5.34345535923060570,5.34345535923060572,0.852445170345425124,0.852445170345425114,0.852445170345425114,0.852445170345425103,0.852445170345425103,0.85244517034542512,0.852445170345425103,0.852445170345425103,0.852445170345425113,0.852445170345425103,0.852445170345425104,0.852445170345425104,0.696142907491894899,0.696142907491894899,0.696142907491894889,0.696142907491894889,0.696142907491894875,0,5.62939753891994408,5.62939753891994408,5.629397538919944083,5.629397538919944087,5.629397538919944087,5.629397538919944079,5.629397538919944079,5.629397538919944079,5.629397538919944079,5.629397538919944079,5.629397538919944099,5.629397538919944089,5.629397538919944089,5.62939753891994408,5.62939753891994408,5.62939753891994409,5.62939753891994408,5.62939753891994408,
'MK887427.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D1_EveE',5.6293975389199440388,5.6293975389199440388,5.6293975389199440438,5.6293975389199440428,5.6293975389199440228,5.6293975389199440228,5.6293975389199440228,5.629397538919944024,5.629397538919944024,5.629397538919944042,5.629397538919944036,5.629397538919944036,5.629397538919944065,5.629397538919944061,5.629397538919944061,5.629397538919944065,5.62939753891994406,5.62939753891994408,5.629397538919944084,5.629397538919944074,5.629397538919944074,5.629397538919944063,5.629397538919944063,5.62939753891994408,5.629397538919944063,5.629397538919944063,5.629397538919944073,5.629397538919944063,5.629397538919944064,5.629397538919944064,5.629397538919944079,5.629397538919944079,5.629397538919944069,5.629397538919944069,5.629397538919944055,5.62939753891994408,0,0.5972908919300556,1.872096281185479203,1.872096281185479207,1.872096281185479207,1.872096281185479199,1.872096281185479199,1.872096281185479199,1.872096281185479199,1.872096281185479199,1.872096281185479219,1.872096281185479209,1.872096281185479209,1.87209628118547920,1.87209628118547920,1.87209628118547921,1.87209628118547920,1.8720962811854792,
'MK887429.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D3_EveE',5.6293975389199440388,5.6293975389199440388,5.6293975389199440438,5.6293975389199440428,5.6293975389199440228,5.6293975389199440228,5.6293975389199440228,5.629397538919944024,5.629397538919944024,5.629397538919944042,5.629397538919944036,5.629397538919944036,5.629397538919944065,5.629397538919944061,5.629397538919944061,5.629397538919944065,5.62939753891994406,5.62939753891994408,5.629397538919944084,5.629397538919944074,5.629397538919944074,5.629397538919944063,5.629397538919944063,5.62939753891994408,5.629397538919944063,5.629397538919944063,5.629397538919944073,5.629397538919944063,5.629397538919944064,5.629397538919944064,5.629397538919944079,5.629397538919944079,5.629397538919944069,5.629397538919944069,5.629397538919944055,5.62939753891994408,0.5972908919300556,0,1.872096281185479203,1.872096281185479207,1.872096281185479207,1.872096281185479199,1.872096281185479199,1.872096281185479199,1.872096281185479199,1.872096281185479199,1.872096281185479219,1.872096281185479209,1.872096281185479209,1.87209628118547920,1.87209628118547920,1.87209628118547921,1.87209628118547920,1.8720962811854792,
'MK887428.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D2_EveE',5.6293975389199440418,5.6293975389199440418,5.6293975389199440468,5.6293975389199440458,5.6293975389199440258,5.6293975389199440258,5.6293975389199440258,5.629397538919944027,5.629397538919944027,5.629397538919944045,5.629397538919944039,5.629397538919944039,5.629397538919944068,5.629397538919944064,5.629397538919944064,5.629397538919944068,5.629397538919944063,5.629397538919944083,5.629397538919944087,5.629397538919944077,5.629397538919944077,5.629397538919944066,5.629397538919944066,5.629397538919944083,5.629397538919944066,5.629397538919944066,5.629397538919944076,5.629397538919944066,5.629397538919944067,5.629397538919944067,5.629397538919944082,5.629397538919944082,5.629397538919944072,5.629397538919944072,5.629397538919944058,5.629397538919944083,1.872096281185479203,1.872096281185479203,0,0.497042508344763544,0.497042508344763544,0.563393007354579196,0.563393007354579196,0.604793330107928124,0.645443829090694972,0.645443829090694972,0.645443829090694992,0.645443829090694982,0.645443829090694982,0.717446953376774663,0.717446953376774663,0.717446953376774673,0.717446953376774663,0.877937806958924203,
'MK887559.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB1_EveE',5.6293975389199440458,5.6293975389199440458,5.6293975389199440508,5.6293975389199440498,5.6293975389199440298,5.6293975389199440298,5.6293975389199440298,5.629397538919944031,5.629397538919944031,5.629397538919944049,5.629397538919944043,5.629397538919944043,5.629397538919944072,5.629397538919944068,5.629397538919944068,5.629397538919944072,5.629397538919944067,5.629397538919944087,5.629397538919944091,5.629397538919944081,5.629397538919944081,5.629397538919944070,5.629397538919944070,5.629397538919944087,5.629397538919944070,5.629397538919944070,5.629397538919944080,5.629397538919944070,5.629397538919944071,5.629397538919944071,5.629397538919944086,5.629397538919944086,5.629397538919944076,5.629397538919944076,5.629397538919944062,5.629397538919944087,1.872096281185479207,1.872096281185479207,0.497042508344763544,0,0.4115044193498712,0.563393007354579200,0.563393007354579200,0.604793330107928128,0.645443829090694976,0.645443829090694976,0.645443829090694996,0.645443829090694986,0.645443829090694986,0.717446953376774667,0.717446953376774667,0.717446953376774677,0.717446953376774667,0.877937806958924207,
'MK887563.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB5_EveE',5.6293975389199440458,5.6293975389199440458,5.6293975389199440508,5.6293975389199440498,5.6293975389199440298,5.6293975389199440298,5.6293975389199440298,5.629397538919944031,5.629397538919944031,5.629397538919944049,5.629397538919944043,5.629397538919944043,5.629397538919944072,5.629397538919944068,5.629397538919944068,5.629397538919944072,5.629397538919944067,5.629397538919944087,5.629397538919944091,5.629397538919944081,5.629397538919944081,5.629397538919944070,5.629397538919944070,5.629397538919944087,5.629397538919944070,5.629397538919944070,5.629397538919944080,5.629397538919944070,5.629397538919944071,5.629397538919944071,5.629397538919944086,5.629397538919944086,5.629397538919944076,5.629397538919944076,5.629397538919944062,5.629397538919944087,1.872096281185479207,1.872096281185479207,0.497042508344763544,0.4115044193498712,0,0.563393007354579200,0.563393007354579200,0.604793330107928128,0.645443829090694976,0.645443829090694976,0.645443829090694996,0.645443829090694986,0.645443829090694986,0.717446953376774667,0.717446953376774667,0.717446953376774677,0.717446953376774667,0.877937806958924207,
'MK887549.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN5_EveE',5.6293975389199440378,5.6293975389199440378,5.6293975389199440428,5.6293975389199440418,5.6293975389199440218,5.6293975389199440218,5.6293975389199440218,5.629397538919944023,5.629397538919944023,5.629397538919944041,5.629397538919944035,5.629397538919944035,5.629397538919944064,5.629397538919944060,5.629397538919944060,5.629397538919944064,5.629397538919944059,5.629397538919944079,5.629397538919944083,5.629397538919944073,5.629397538919944073,5.629397538919944062,5.629397538919944062,5.629397538919944079,5.629397538919944062,5.629397538919944062,5.629397538919944072,5.629397538919944062,5.629397538919944063,5.629397538919944063,5.629397538919944078,5.629397538919944078,5.629397538919944068,5.629397538919944068,5.629397538919944054,5.629397538919944079,1.872096281185479199,1.872096281185479199,0.563393007354579196,0.563393007354579200,0.563393007354579200,0,0.486307845701194,0.604793330107928120,0.645443829090694968,0.645443829090694968,0.645443829090694988,0.645443829090694978,0.645443829090694978,0.717446953376774659,0.717446953376774659,0.717446953376774669,0.717446953376774659,0.877937806958924199,
'MK887562.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB4_EveE',5.6293975389199440378,5.6293975389199440378,5.6293975389199440428,5.6293975389199440418,5.6293975389199440218,5.6293975389199440218,5.6293975389199440218,5.629397538919944023,5.629397538919944023,5.629397538919944041,5.629397538919944035,5.629397538919944035,5.629397538919944064,5.629397538919944060,5.629397538919944060,5.629397538919944064,5.629397538919944059,5.629397538919944079,5.629397538919944083,5.629397538919944073,5.629397538919944073,5.629397538919944062,5.629397538919944062,5.629397538919944079,5.629397538919944062,5.629397538919944062,5.629397538919944072,5.629397538919944062,5.629397538919944063,5.629397538919944063,5.629397538919944078,5.629397538919944078,5.629397538919944068,5.629397538919944068,5.629397538919944054,5.629397538919944079,1.872096281185479199,1.872096281185479199,0.563393007354579196,0.563393007354579200,0.563393007354579200,0.486307845701194,0,0.604793330107928120,0.645443829090694968,0.645443829090694968,0.645443829090694988,0.645443829090694978,0.645443829090694978,0.717446953376774659,0.717446953376774659,0.717446953376774669,0.717446953376774659,0.877937806958924199,
'MK887560.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB2_EveE',5.6293975389199440378,5.6293975389199440378,5.6293975389199440428,5.6293975389199440418,5.6293975389199440218,5.6293975389199440218,5.6293975389199440218,5.629397538919944023,5.629397538919944023,5.629397538919944041,5.629397538919944035,5.629397538919944035,5.629397538919944064,5.629397538919944060,5.629397538919944060,5.629397538919944064,5.629397538919944059,5.629397538919944079,5.629397538919944083,5.629397538919944073,5.629397538919944073,5.629397538919944062,5.629397538919944062,5.629397538919944079,5.629397538919944062,5.629397538919944062,5.629397538919944072,5.629397538919944062,5.629397538919944063,5.629397538919944063,5.629397538919944078,5.629397538919944078,5.629397538919944068,5.629397538919944068,5.629397538919944054,5.629397538919944079,1.872096281185479199,1.872096281185479199,0.604793330107928124,0.604793330107928128,0.604793330107928128,0.604793330107928120,0.604793330107928120,0,0.645443829090694968,0.645443829090694968,0.645443829090694988,0.645443829090694978,0.645443829090694978,0.717446953376774659,0.717446953376774659,0.717446953376774669,0.717446953376774659,0.877937806958924199,
'MK887430.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D4_EveE',5.6293975389199440378,5.6293975389199440378,5.6293975389199440428,5.6293975389199440418,5.6293975389199440218,5.6293975389199440218,5.6293975389199440218,5.629397538919944023,5.629397538919944023,5.629397538919944041,5.629397538919944035,5.629397538919944035,5.629397538919944064,5.629397538919944060,5.629397538919944060,5.629397538919944064,5.629397538919944059,5.629397538919944079,5.629397538919944083,5.629397538919944073,5.629397538919944073,5.629397538919944062,5.629397538919944062,5.629397538919944079,5.629397538919944062,5.629397538919944062,5.629397538919944072,5.629397538919944062,5.629397538919944063,5.629397538919944063,5.629397538919944078,5.629397538919944078,5.629397538919944068,5.629397538919944068,5.629397538919944054,5.629397538919944079,1.872096281185479199,1.872096281185479199,0.645443829090694972,0.645443829090694976,0.645443829090694976,0.645443829090694968,0.645443829090694968,0.645443829090694968,0,0.12592233546751150,0.40176661649988238,0.60695996434501165,0.60695996434501165,0.717446953376774659,0.717446953376774659,0.717446953376774669,0.717446953376774659,0.877937806958924199,
'MK887431.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D5_EveE',5.6293975389199440378,5.6293975389199440378,5.6293975389199440428,5.6293975389199440418,5.6293975389199440218,5.6293975389199440218,5.6293975389199440218,5.629397538919944023,5.629397538919944023,5.629397538919944041,5.629397538919944035,5.629397538919944035,5.629397538919944064,5.629397538919944060,5.629397538919944060,5.629397538919944064,5.629397538919944059,5.629397538919944079,5.629397538919944083,5.629397538919944073,5.629397538919944073,5.629397538919944062,5.629397538919944062,5.629397538919944079,5.629397538919944062,5.629397538919944062,5.629397538919944072,5.629397538919944062,5.629397538919944063,5.629397538919944063,5.629397538919944078,5.629397538919944078,5.629397538919944068,5.629397538919944068,5.629397538919944054,5.629397538919944079,1.872096281185479199,1.872096281185479199,0.645443829090694972,0.645443829090694976,0.645443829090694976,0.645443829090694968,0.645443829090694968,0.645443829090694968,0.12592233546751150,0,0.40176661649988238,0.60695996434501165,0.60695996434501165,0.717446953376774659,0.717446953376774659,0.717446953376774669,0.717446953376774659,0.877937806958924199,
'MK887545.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN1_EveE',5.6293975389199440578,5.6293975389199440578,5.6293975389199440628,5.6293975389199440618,5.6293975389199440418,5.6293975389199440418,5.6293975389199440418,5.629397538919944043,5.629397538919944043,5.629397538919944061,5.629397538919944055,5.629397538919944055,5.629397538919944084,5.629397538919944080,5.629397538919944080,5.629397538919944084,5.629397538919944079,5.629397538919944099,5.629397538919944103,5.629397538919944093,5.629397538919944093,5.629397538919944082,5.629397538919944082,5.629397538919944099,5.629397538919944082,5.629397538919944082,5.629397538919944092,5.629397538919944082,5.629397538919944083,5.629397538919944083,5.629397538919944098,5.629397538919944098,5.629397538919944088,5.629397538919944088,5.629397538919944074,5.629397538919944099,1.872096281185479219,1.872096281185479219,0.645443829090694992,0.645443829090694996,0.645443829090694996,0.645443829090694988,0.645443829090694988,0.645443829090694988,0.40176661649988238,0.40176661649988238,0,0.60695996434501167,0.60695996434501167,0.717446953376774679,0.717446953376774679,0.717446953376774689,0.717446953376774679,0.877937806958924219,
'MK887547.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN3_EveE',5.6293975389199440478,5.6293975389199440478,5.6293975389199440528,5.6293975389199440518,5.6293975389199440318,5.6293975389199440318,5.6293975389199440318,5.629397538919944033,5.629397538919944033,5.629397538919944051,5.629397538919944045,5.629397538919944045,5.629397538919944074,5.629397538919944070,5.629397538919944070,5.629397538919944074,5.629397538919944069,5.629397538919944089,5.629397538919944093,5.629397538919944083,5.629397538919944083,5.629397538919944072,5.629397538919944072,5.629397538919944089,5.629397538919944072,5.629397538919944072,5.629397538919944082,5.629397538919944072,5.629397538919944073,5.629397538919944073,5.629397538919944088,5.629397538919944088,5.629397538919944078,5.629397538919944078,5.629397538919944064,5.629397538919944089,1.872096281185479209,1.872096281185479209,0.645443829090694982,0.645443829090694986,0.645443829090694986,0.645443829090694978,0.645443829090694978,0.645443829090694978,0.60695996434501165,0.60695996434501165,0.60695996434501167,0,0.3044710195423766,0.717446953376774669,0.717446953376774669,0.717446953376774679,0.717446953376774669,0.877937806958924209,
'MK887561.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB3_EveE',5.6293975389199440478,5.6293975389199440478,5.6293975389199440528,5.6293975389199440518,5.6293975389199440318,5.6293975389199440318,5.6293975389199440318,5.629397538919944033,5.629397538919944033,5.629397538919944051,5.629397538919944045,5.629397538919944045,5.629397538919944074,5.629397538919944070,5.629397538919944070,5.629397538919944074,5.629397538919944069,5.629397538919944089,5.629397538919944093,5.629397538919944083,5.629397538919944083,5.629397538919944072,5.629397538919944072,5.629397538919944089,5.629397538919944072,5.629397538919944072,5.629397538919944082,5.629397538919944072,5.629397538919944073,5.629397538919944073,5.629397538919944088,5.629397538919944088,5.629397538919944078,5.629397538919944078,5.629397538919944064,5.629397538919944089,1.872096281185479209,1.872096281185479209,0.645443829090694982,0.645443829090694986,0.645443829090694986,0.645443829090694978,0.645443829090694978,0.645443829090694978,0.60695996434501165,0.60695996434501165,0.60695996434501167,0.3044710195423766,0,0.717446953376774669,0.717446953376774669,0.717446953376774679,0.717446953376774669,0.877937806958924209,
'MK887432.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D6_EveE',5.6293975389199440388,5.6293975389199440388,5.6293975389199440438,5.6293975389199440428,5.6293975389199440228,5.6293975389199440228,5.6293975389199440228,5.629397538919944024,5.629397538919944024,5.629397538919944042,5.629397538919944036,5.629397538919944036,5.629397538919944065,5.629397538919944061,5.629397538919944061,5.629397538919944065,5.62939753891994406,5.62939753891994408,5.629397538919944084,5.629397538919944074,5.629397538919944074,5.629397538919944063,5.629397538919944063,5.62939753891994408,5.629397538919944063,5.629397538919944063,5.629397538919944073,5.629397538919944063,5.629397538919944064,5.629397538919944064,5.629397538919944079,5.629397538919944079,5.629397538919944069,5.629397538919944069,5.629397538919944055,5.62939753891994408,1.87209628118547920,1.87209628118547920,0.717446953376774663,0.717446953376774667,0.717446953376774667,0.717446953376774659,0.717446953376774659,0.717446953376774659,0.717446953376774659,0.717446953376774659,0.717446953376774679,0.717446953376774669,0.717446953376774669,0,0.30925285799561636,0.37598154808108459,0.45804098510103952,0.87793780695892420,
'MK887550.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN6_EveE',5.6293975389199440388,5.6293975389199440388,5.6293975389199440438,5.6293975389199440428,5.6293975389199440228,5.6293975389199440228,5.6293975389199440228,5.629397538919944024,5.629397538919944024,5.629397538919944042,5.629397538919944036,5.629397538919944036,5.629397538919944065,5.629397538919944061,5.629397538919944061,5.629397538919944065,5.62939753891994406,5.62939753891994408,5.629397538919944084,5.629397538919944074,5.629397538919944074,5.629397538919944063,5.629397538919944063,5.62939753891994408,5.629397538919944063,5.629397538919944063,5.629397538919944073,5.629397538919944063,5.629397538919944064,5.629397538919944064,5.629397538919944079,5.629397538919944079,5.629397538919944069,5.629397538919944069,5.629397538919944055,5.62939753891994408,1.87209628118547920,1.87209628118547920,0.717446953376774663,0.717446953376774667,0.717446953376774667,0.717446953376774659,0.717446953376774659,0.717446953376774659,0.717446953376774659,0.717446953376774659,0.717446953376774679,0.717446953376774669,0.717446953376774669,0.30925285799561636,0,0.37598154808108459,0.45804098510103952,0.87793780695892420,
'MK887564.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB6_EveE',5.6293975389199440488,5.6293975389199440488,5.6293975389199440538,5.6293975389199440528,5.6293975389199440328,5.6293975389199440328,5.6293975389199440328,5.629397538919944034,5.629397538919944034,5.629397538919944052,5.629397538919944046,5.629397538919944046,5.629397538919944075,5.629397538919944071,5.629397538919944071,5.629397538919944075,5.62939753891994407,5.62939753891994409,5.629397538919944094,5.629397538919944084,5.629397538919944084,5.629397538919944073,5.629397538919944073,5.62939753891994409,5.629397538919944073,5.629397538919944073,5.629397538919944083,5.629397538919944073,5.629397538919944074,5.629397538919944074,5.629397538919944089,5.629397538919944089,5.629397538919944079,5.629397538919944079,5.629397538919944065,5.62939753891994409,1.87209628118547921,1.87209628118547921,0.717446953376774673,0.717446953376774677,0.717446953376774677,0.717446953376774669,0.717446953376774669,0.717446953376774669,0.717446953376774669,0.717446953376774669,0.717446953376774689,0.717446953376774679,0.717446953376774679,0.37598154808108459,0.37598154808108459,0,0.45804098510103953,0.87793780695892421,
